transaction_id,transaction_date,store_id,store_name,region,city,product_name,category,unit_price_ghs,quantity,discount_pct,subtotal_ghs,discount_amount_ghs,total_ghs,payment_method,cashier_id,customer_id,age
TX10161,2023-09-26,STR004,Tema Hub,Greater Accra,Tema,Lip Balm,Health & Beauty,6.39,6,0.1,38.34,3.83,34.51,MoMo,CSH016,CUS0216,45.0
TX10162,2023-01-30,STR002,Kumasi Main,Ashanti,Kumasi,Flour 1kg,Grocery,36.44,3,0.15,109.32,16.4,92.92,MoMo,CSH021,CUS0293,55.0
TX10163,2023-05-18,STR001,Accra Central,Greater Accra,Accra,Plastic Basin,Household,10.55,12,0.15,126.6,18.99,107.61,Cash,CSH019,CUS0099,32.0
TX10164,2023-01-08,STR005,Tamale North,Northern,Tamale,Oats 500g,Grocery,11.15,6,0.0,66.9,0.0,66.9,Credit,CSH030,CUS0172,34.0
TX10165,2023-05-25,STR002,Kumasi Main,Ashanti,Kumasi,Hand Sanitizer 250ml,Health & Beauty,24.23,4,0.05,96.92,4.85,92.07,Cash,CSH016,CUS0360,49.0
TX10166,2023-07-31,STR004,Tema Hub,Greater Accra,Tema,Webcam HD,Electronics,658.11,6,0.0,3948.66,0.0,3948.66,unknown,CSH019,CUS0214,26.0
TX10167,2023-05-06,STR005,Tamale North,Northern,Tamale,Broom,Household,14.14,6,0.0,84.84,0.0,84.84,Cash,CSH024,CUS0475,19.0
TX10168,2023-10-07,STR004,Tema Hub,Greater Accra,Tema,Toilet Cleaner,Household,48.97,6,0.0,293.82,0.0,293.82,Cash,CSH002,CUS0035,58.0
TX10169,2023-03-19,STR001,Accra Central,Greater Accra,Accra,Smart TV 43in,Electronics,376.98,11,0.0,4146.78,0.0,4146.78,Cash,CSH020,CUS0449,31.0
TX10171,2023-05-10,STR002,Kumasi Main,Ashanti,Kumasi,Bluetooth Speaker,Electronics,467.13,4,0.0,1868.52,0.0,1868.52,MoMo,CSH008,CUS0101,35.0
TX10172,2023-07-27,STR002,Kumasi Main,Ashanti,Kumasi,Women Blouse,Clothing,84.68,11,0.15,931.48,139.72,791.76,unknown,CSH016,CUS0431,37.0
TX10173,2023-04-28,STR004,Tema Hub,Greater Accra,Tema,Socks Pack 3,Clothing,117.69,2,0.05,235.38,11.77,223.61,Bank Card,CSH003,CUS0462,59.0
TX10174,2023-04-17,STR003,Takoradi Market,Western,Takoradi,Deodorant,Health & Beauty,37.56,3,0.15,112.68,16.9,95.78,Cash,CSH019,CUS0131,58.0
TX10175,2023-03-13,STR002,Kumasi Main,Ashanti,Kumasi,Baby Powder,Health & Beauty,38.53,9,0.0,346.77,0.0,346.77,Cash,CSH003,CUS0257,57.0
TX10176,2023-11-21,STR003,Takoradi Market,Western,Takoradi,Deodorant,Health & Beauty,52.7,7,0.15,368.9,55.33,313.57,Cash,CSH014,CUS0005,50.0
TX10177,2023-02-07,STR002,Kumasi Main,Ashanti,Kumasi,Baby Powder,Health & Beauty,8.37,10,0.0,83.7,0.0,83.7,MoMo,CSH011,CUS0218,55.0
TX10178,2023-05-19,STR003,Takoradi Market,Western,Takoradi,Bluetooth Speaker,Electronics,49.18,5,0.0,245.9,0.0,245.9,Cash,CSH004,CUS0255,34.0
TX10179,2023-07-17,STR001,Accra Central,Greater Accra,Accra,Extension Cable,Electronics,491.15,10,0.05,4911.5,245.58,4665.92,MoMo,CSH008,CUS0398,57.0
TX10180,2023-05-18,STR005,Tamale North,Northern,Tamale,Toothpaste 100g,Health & Beauty,38.95,3,0.0,116.85,0.0,116.85,Cash,CSH003,CUS0359,18.0
TX10181,2023-08-23,STR003,Takoradi Market,Western,Takoradi,School Uniform,Clothing,91.53,8,0.05,732.24,36.61,695.63,MoMo,CSH026,CUS0283,58.0
TX10182,2023-06-14,STR003,Takoradi Market,Western,Takoradi,Plastic Basin,Household,30.84,11,0.05,339.24,16.96,322.28,Cash,CSH023,CUS0393,60.0
TX10183,2023-07-06,STR004,Tema Hub,Greater Accra,Tema,Hand Sanitizer 250ml,Health & Beauty,20.62,5,0.15,103.1,15.46,87.64,MoMo,CSH018,CUS0207,55.0
TX10184,2023-07-29,STR001,Accra Central,Greater Accra,Accra,Dish Soap 750ml,Household,31.31,5,0.15,156.55,23.48,133.07,MoMo,CSH026,CUS0015,60.0
TX10185,2023-09-17,STR004,Tema Hub,Greater Accra,Tema,Webcam HD,Electronics,842.51,8,0.05,6740.08,337.0,6403.08,Cash,CSH020,CUS0346,25.0
TX10186,2023-01-23,STR001,Accra Central,Greater Accra,Accra,Phone Charger,Electronics,574.37,6,0.0,3446.22,0.0,3446.22,MoMo,CSH008,CUS0042,57.0
TX10187,2023-07-20,STR005,Tamale North,Northern,Tamale,Face Wash,Health & Beauty,33.61,10,0.0,336.1,0.0,336.1,Cash,CSH016,CUS0380,44.0
TX10188,2023-03-14,STR001,Accra Central,Greater Accra,Accra,Sneakers Size 40,Clothing,111.9,2,0.0,223.8,0.0,223.8,Bank Card,CSH004,CUS0461,26.0
TX10189,2023-01-12,STR004,Tema Hub,Greater Accra,Tema,Plastic Basin,Household,9.03,1,0.15,9.03,1.35,7.68,MoMo,CSH017,CUS0179,46.0
TX10190,2023-07-27,STR002,Kumasi Main,Ashanti,Kumasi,Toothpaste 100g,Health & Beauty,20.88,7,0.0,146.16,0.0,146.16,Cash,CSH007,CUS0063,55.0
TX10191,2023-12-27,STR004,Tema Hub,Greater Accra,Tema,Baby Powder,Health & Beauty,23.83,12,0.0,285.96,0.0,285.96,Cash,CSH015,CUS0352,35.0
TX10192,2023-11-09,STR001,Accra Central,Greater Accra,Accra,Sandals,Clothing,71.83,11,0.0,790.13,0.0,790.13,MoMo,CSH022,CUS0231,39.0
TX10193,2023-06-06,STR003,Takoradi Market,Western,Takoradi,Deodorant,Health & Beauty,8.32,3,0.0,24.96,0.0,24.96,Cash,CSH019,CUS0241,33.0
TX10194,2023-03-30,STR004,Tema Hub,Greater Accra,Tema,Toilet Cleaner,Household,34.2,9,0.1,307.8,30.78,277.02,Bank Card,CSH028,CUS0052,40.0
TX10195,2023-09-11,STR003,Takoradi Market,Western,Takoradi,Webcam HD,Electronics,154.91,7,0.05,1084.37,54.22,1030.15,MoMo,CSH019,CUS0096,41.0
TX10196,2023-08-23,STR001,Accra Central,Greater Accra,Accra,Flour 1kg,Grocery,4.28,4,0.05,17.12,0.86,16.26,Cash,CSH012,CUS0388,26.0
TX10197,2023-12-01,STR005,Tamale North,Northern,Tamale,Webcam HD,Electronics,484.81,7,0.0,3393.67,0.0,3393.67,MoMo,CSH003,CUS0222,65.0
TX10198,2023-12-30,STR004,Tema Hub,Greater Accra,Tema,Phone Charger,Electronics,213.95,12,0.05,2567.4,128.37,2439.03,MoMo,CSH019,CUS0485,37.0
TX10199,2023-05-30,STR003,Takoradi Market,Western,Takoradi,Painkillers 20s,Health & Beauty,34.44,3,0.0,103.32,0.0,103.32,Credit,CSH004,CUS0407,35.0
TX10200,2023-03-09,STR002,Kumasi Main,Ashanti,Kumasi,Mop & Bucket Set,Household,64.55,11,0.0,710.05,0.0,710.05,MoMo,CSH016,CUS0231,39.0
TX10201,2023-02-17,STR002,Kumasi Main,Ashanti,Kumasi,Painkillers 20s,Health & Beauty,36.02,7,0.0,252.14,0.0,252.14,Cash,CSH016,CUS0237,31.0
TX10202,2023-08-23,STR003,Takoradi Market,Western,Takoradi,Body Lotion 400ml,Health & Beauty,48.31,12,0.0,579.72,0.0,579.72,MoMo,CSH007,CUS0143,52.0
TX10203,2023-10-17,STR004,Tema Hub,Greater Accra,Tema,Women Dress,Clothing,102.49,6,0.05,614.94,30.75,584.19,MoMo,CSH026,CUS0171,22.0
TX10204,2023-08-08,STR004,Tema Hub,Greater Accra,Tema,Bluetooth Speaker,Electronics,793.19,3,0.0,2379.57,0.0,2379.57,MoMo,CSH029,CUS0029,23.0
TX10205,2023-03-26,STR003,Takoradi Market,Western,Takoradi,Extension Cable,Electronics,246.56,6,0.1,1479.36,147.94,1331.42,Bank Card,CSH003,CUS0036,57.0
TX10207,2023-02-22,STR002,Kumasi Main,Ashanti,Kumasi,Washing Powder 1kg,Household,18.74,2,0.1,37.48,3.75,33.73,Bank Card,CSH005,CUS0160,48.0
TX10208,2023-06-29,STR002,Kumasi Main,Ashanti,Kumasi,USB Hub,Electronics,498.45,10,0.1,4984.5,498.45,4486.05,Cash,CSH007,CUS0327,50.0
TX10209,2023-08-08,STR001,Accra Central,Greater Accra,Accra,Wireless Earbuds,Electronics,650.72,10,0.1,6507.2,650.72,5856.48,Cash,CSH020,CUS0187,59.0
TX10210,2023-11-07,STR005,Tamale North,Northern,Tamale,Men T-Shirt,Clothing,104.48,11,0.0,1149.28,0.0,1149.28,Cash,CSH008,CUS0243,43.0
TX10211,2023-01-07,STR004,Tema Hub,Greater Accra,Tema,Washing Powder 1kg,Household,19.46,11,0.05,214.06,10.7,203.36,Cash,CSH018,CUS0086,47.0
TX10212,2023-01-21,STR002,Kumasi Main,Ashanti,Kumasi,Washing Powder 1kg,Household,6.0,2,0.0,12.0,0.0,12.0,Cash,CSH014,CUS0284,40.0
TX10213,2023-02-10,STR004,Tema Hub,Greater Accra,Tema,USB Hub,Electronics,477.81,3,0.0,1433.43,0.0,1433.43,Cash,CSH021,CUS0066,59.0
TX10214,2023-08-11,STR001,Accra Central,Greater Accra,Accra,Sneakers Size 40,Clothing,92.46,4,0.0,369.84,0.0,369.84,Cash,CSH006,CUS0170,34.0
TX10215,2023-09-25,STR001,Accra Central,Greater Accra,Accra,Wireless Earbuds,Electronics,609.71,3,0.0,1829.13,0.0,1829.13,Credit,CSH004,CUS0045,58.0
TX10216,2023-10-23,STR001,Accra Central,Greater Accra,Accra,Sneakers Size 40,Clothing,45.74,2,0.0,91.48,0.0,91.48,MoMo,CSH012,CUS0062,35.0
TX10218,2023-04-25,STR002,Kumasi Main,Ashanti,Kumasi,Rice 25kg,Grocery,24.56,12,0.1,294.72,29.47,265.25,MoMo,CSH012,CUS0134,22.0
TX10219,2023-02-05,STR001,Accra Central,Greater Accra,Accra,Body Lotion 400ml,Health & Beauty,13.15,9,0.0,118.35,0.0,118.35,Credit,CSH001,CUS0284,40.0
TX10220,2023-08-26,STR003,Takoradi Market,Western,Takoradi,Flour 1kg,Grocery,24.99,5,0.1,124.95,12.5,112.45,MoMo,CSH018,CUS0028,65.0
TX10222,2023-02-17,STR002,Kumasi Main,Ashanti,Kumasi,Hand Sanitizer 250ml,Health & Beauty,25.41,1,0.0,25.41,0.0,25.41,MoMo,CSH015,CUS0044,40.0
TX10223,2023-10-31,STR001,Accra Central,Greater Accra,Accra,Shampoo 300ml,Health & Beauty,29.78,11,0.15,327.58,49.14,278.44,Cash,CSH030,CUS0340,22.0
TX10224,2023-03-11,STR004,Tema Hub,Greater Accra,Tema,Women Dress,Clothing,64.18,4,0.0,256.72,0.0,256.72,Bank Card,CSH012,CUS0286,32.0
TX10225,2023-12-18,STR002,Kumasi Main,Ashanti,Kumasi,Broom,Household,32.8,2,0.0,65.6,0.0,65.6,Cash,CSH005,CUS0446,65.0
TX10226,2023-03-31,STR001,Accra Central,Greater Accra,Accra,Milk Powder 400g,Grocery,18.45,1,0.1,18.45,1.84,16.61,Cash,CSH004,CUS0331,45.0
TX10227,2023-07-25,STR002,Kumasi Main,Ashanti,Kumasi,Smart TV 43in,Electronics,94.64,4,0.0,378.56,0.0,378.56,Cash,CSH027,CUS0128,29.0
TX10228,2023-02-17,STR001,Accra Central,Greater Accra,Accra,Bluetooth Speaker,Electronics,204.19,11,0.0,2246.09,0.0,2246.09,Bank Card,CSH027,CUS0348,47.0
TX10229,2023-04-06,STR004,Tema Hub,Greater Accra,Tema,Mop & Bucket Set,Household,27.96,7,0.0,195.72,0.0,195.72,Cash,CSH021,CUS0473,39.0
TX10230,2023-07-16,STR003,Takoradi Market,Western,Takoradi,Storage Box,Household,57.97,8,0.0,463.76,0.0,463.76,Cash,CSH026,CUS0231,39.0
TX10231,2023-09-06,STR005,Tamale North,Northern,Tamale,LED Desk Lamp,Electronics,674.44,6,0.0,4046.64,0.0,4046.64,MoMo,CSH020,CUS0190,48.0
TX10232,2023-10-27,STR002,Kumasi Main,Ashanti,Kumasi,Power Bank,Electronics,92.17,8,0.05,737.36,36.87,700.49,Cash,CSH030,CUS0225,26.0
TX10233,2023-03-30,STR001,Accra Central,Greater Accra,Accra,Cornflakes 500g,Grocery,36.01,7,0.0,252.07,0.0,252.07,Bank Card,CSH001,CUS0385,59.0
TX10234,2023-09-10,STR003,Takoradi Market,Western,Takoradi,Deodorant,Health & Beauty,11.25,4,0.15,45.0,6.75,38.25,Credit,CSH017,CUS0377,43.0
TX10236,2023-06-22,STR005,Tamale North,Northern,Tamale,Women Blouse,Clothing,56.11,11,0.0,617.21,0.0,617.21,MoMo,CSH016,CUS0446,65.0
TX10237,2023-12-07,STR003,Takoradi Market,Western,Takoradi,Biscuits Pack,Grocery,30.05,10,0.15,300.5,45.07,255.43,Cash,CSH023,CUS0121,44.0
TX10238,2023-11-10,STR005,Tamale North,Northern,Tamale,Mosquito Net,Household,6.94,10,0.0,69.4,0.0,69.4,Bank Card,CSH008,CUS0116,62.0
TX10240,2023-07-31,STR001,Accra Central,Greater Accra,Accra,Smart TV 43in,Electronics,355.68,12,0.0,4268.16,0.0,4268.16,Credit,CSH028,CUS0233,48.0
TX10241,2023-05-14,STR005,Tamale North,Northern,Tamale,Tomato Paste 400g,Grocery,20.6,1,0.0,20.6,0.0,20.6,Cash,CSH029,CUS0259,63.0
TX10242,2023-12-01,STR001,Accra Central,Greater Accra,Accra,Socks Pack 3,Clothing,118.5,8,0.1,948.0,94.8,853.2,Cash,CSH007,CUS0359,18.0
TX10243,2023-01-26,STR004,Tema Hub,Greater Accra,Tema,Face Wash,Health & Beauty,17.53,5,0.0,87.65,0.0,87.65,Cash,CSH003,CUS0198,63.0
TX10244,2023-05-30,STR003,Takoradi Market,Western,Takoradi,Lip Balm,Health & Beauty,14.18,1,0.0,14.18,0.0,14.18,Cash,CSH022,CUS0456,35.0
TX10245,2023-08-17,STR003,Takoradi Market,Western,Takoradi,USB Hub,Electronics,356.96,6,0.0,2141.76,0.0,2141.76,Cash,CSH005,CUS0411,62.0
TX10246,2023-10-11,STR001,Accra Central,Greater Accra,Accra,Extension Cable,Electronics,695.59,7,0.15,4869.13,730.37,4138.76,MoMo,CSH030,CUS0137,64.0
TX10247,2023-01-18,STR004,Tema Hub,Greater Accra,Tema,Hand Sanitizer 250ml,Health & Beauty,28.29,2,0.0,56.58,0.0,56.58,Bank Card,CSH007,CUS0318,60.0
TX10248,2023-11-18,STR002,Kumasi Main,Ashanti,Kumasi,Rice 25kg,Grocery,19.51,11,0.0,214.61,0.0,214.61,Cash,CSH003,CUS0165,42.0
TX10249,2023-01-07,STR004,Tema Hub,Greater Accra,Tema,Baby Powder,Health & Beauty,32.15,5,0.05,160.75,8.04,152.71,MoMo,CSH004,CUS0225,26.0
TX10250,2023-05-16,STR001,Accra Central,Greater Accra,Accra,Shampoo 300ml,Health & Beauty,44.07,9,0.0,396.63,0.0,396.63,Bank Card,CSH005,CUS0307,23.0
TX10251,2023-09-01,STR005,Tamale North,Northern,Tamale,Baby Powder,Health & Beauty,5.98,6,0.1,35.88,3.59,32.29,Cash,CSH027,CUS0234,20.0
TX10252,2023-06-14,STR004,Tema Hub,Greater Accra,Tema,Phone Charger,Electronics,153.18,12,0.0,1838.16,0.0,1838.16,MoMo,CSH027,CUS0172,34.0
TX10253,2023-02-03,STR004,Tema Hub,Greater Accra,Tema,Candles Pack,Household,57.03,1,0.05,57.03,2.85,54.18,MoMo,CSH001,CUS0152,24.0
TX10254,2023-07-04,STR002,Kumasi Main,Ashanti,Kumasi,Sugar 2kg,Grocery,35.64,4,0.0,142.56,0.0,142.56,MoMo,CSH022,CUS0463,31.0
TX10255,2023-08-31,STR001,Accra Central,Greater Accra,Accra,Milk Powder 400g,Grocery,22.06,8,0.0,176.48,0.0,176.48,Credit,CSH010,CUS0315,59.0
TX10256,2023-04-24,STR001,Accra Central,Greater Accra,Accra,Mop & Bucket Set,Household,14.77,10,0.15,147.7,22.15,125.55,Credit,CSH025,CUS0374,63.0
TX10257,2023-05-10,STR001,Accra Central,Greater Accra,Accra,Toilet Cleaner,Household,43.84,10,0.15,438.4,65.76,372.64,Cash,CSH012,CUS0160,48.0
TX10258,2023-07-23,STR004,Tema Hub,Greater Accra,Tema,School Uniform,Clothing,65.6,11,0.05,721.6,36.08,685.52,Bank Card,CSH021,CUS0096,41.0
TX10259,2023-05-22,STR005,Tamale North,Northern,Tamale,Painkillers 20s,Health & Beauty,19.22,2,0.0,38.44,0.0,38.44,Cash,CSH007,CUS0472,25.0
TX10261,2023-04-24,STR004,Tema Hub,Greater Accra,Tema,Portable Fan,Electronics,615.0,10,0.15,6150.0,922.5,5227.5,Cash,CSH022,CUS0180,56.0
TX10262,2023-10-14,STR005,Tamale North,Northern,Tamale,Flour 1kg,Grocery,6.81,3,0.1,20.43,2.04,18.39,Cash,CSH028,CUS0113,46.0
TX10263,2023-03-02,STR003,Takoradi Market,Western,Takoradi,Plastic Basin,Household,27.3,10,0.0,273.0,0.0,273.0,MoMo,CSH029,CUS0318,60.0
TX10264,2023-01-28,STR002,Kumasi Main,Ashanti,Kumasi,Shampoo 300ml,Health & Beauty,48.24,7,0.05,337.68,16.88,320.8,Cash,CSH015,CUS0497,48.0
TX10265,2023-04-01,STR002,Kumasi Main,Ashanti,Kumasi,Children Shorts,Clothing,97.45,8,0.0,779.6,0.0,779.6,MoMo,CSH019,CUS0442,55.0
TX10267,2023-04-26,STR003,Takoradi Market,Western,Takoradi,Hand Sanitizer 250ml,Health & Beauty,4.91,1,0.1,4.91,0.49,4.42,MoMo,CSH027,CUS0268,64.0
TX10268,2023-08-11,STR001,Accra Central,Greater Accra,Accra,Men Trousers,Clothing,64.5,9,0.05,580.5,29.03,551.47,MoMo,CSH030,CUS0295,44.0
TX10269,2023-10-29,STR004,Tema Hub,Greater Accra,Tema,Phone Charger,Electronics,225.58,3,0.0,676.74,0.0,676.74,MoMo,CSH009,CUS0386,24.0
TX10270,2023-01-11,STR005,Tamale North,Northern,Tamale,Body Lotion 400ml,Health & Beauty,34.29,1,0.1,34.29,3.43,30.86,Cash,CSH023,CUS0387,44.0
TX10271,2023-05-19,STR002,Kumasi Main,Ashanti,Kumasi,Rice 25kg,Grocery,14.74,11,0.0,162.14,0.0,162.14,MoMo,CSH004,CUS0113,46.0
TX10272,2023-04-14,STR001,Accra Central,Greater Accra,Accra,Dish Soap 750ml,Household,41.54,5,0.15,207.7,31.15,176.55,MoMo,CSH023,CUS0101,35.0
TX10273,2023-10-21,STR004,Tema Hub,Greater Accra,Tema,School Uniform,Clothing,18.28,11,0.0,201.08,0.0,201.08,Bank Card,CSH029,CUS0113,46.0
TX10274,2023-02-21,STR003,Takoradi Market,Western,Takoradi,Oats 500g,Grocery,41.56,5,0.0,207.8,0.0,207.8,MoMo,CSH024,CUS0440,55.0
TX10275,2023-06-18,STR001,Accra Central,Greater Accra,Accra,Smart TV 43in,Electronics,52.79,3,0.1,158.37,15.84,142.53,MoMo,CSH027,CUS0081,23.0
TX10276,2023-12-20,STR003,Takoradi Market,Western,Takoradi,Cooking Oil 5L,Grocery,18.63,8,0.0,149.04,0.0,149.04,Bank Card,CSH024,CUS0187,59.0
TX10277,2023-12-14,STR001,Accra Central,Greater Accra,Accra,Cooking Oil 5L,Grocery,19.23,10,0.0,192.3,0.0,192.3,Bank Card,CSH029,CUS0113,46.0
TX10278,2023-05-14,STR002,Kumasi Main,Ashanti,Kumasi,Air Freshener,Household,11.78,7,0.0,82.46,0.0,82.46,Cash,CSH019,CUS0002,20.0
TX10279,2023-12-05,STR002,Kumasi Main,Ashanti,Kumasi,Baseball Cap,Clothing,71.36,12,0.05,856.32,42.82,813.5,Cash,CSH018,CUS0130,59.0
TX10280,2023-09-11,STR005,Tamale North,Northern,Tamale,Smart TV 43in,Electronics,562.94,3,0.05,1688.82,84.44,1604.38,Bank Card,CSH017,CUS0220,59.0
TX10281,2023-10-21,STR002,Kumasi Main,Ashanti,Kumasi,Baby Powder,Health & Beauty,24.57,4,0.0,98.28,0.0,98.28,MoMo,CSH021,CUS0054,62.0
TX10282,2023-02-16,STR001,Accra Central,Greater Accra,Accra,LED Desk Lamp,Electronics,376.93,9,0.05,3392.37,169.62,3222.75,Cash,CSH012,CUS0343,61.0
TX10283,2023-12-03,STR001,Accra Central,Greater Accra,Accra,Oats 500g,Grocery,15.95,10,0.05,159.5,7.98,151.525,MoMo,CSH012,CUS0485,37.0
TX10284,2023-09-10,STR003,Takoradi Market,Western,Takoradi,Face Wash,Health & Beauty,23.07,2,0.0,46.14,0.0,46.14,Bank Card,CSH007,CUS0224,55.0
TX10285,2023-08-01,STR001,Accra Central,Greater Accra,Accra,Dish Soap 750ml,Household,32.42,4,0.1,129.68,12.97,116.71,Cash,CSH015,CUS0225,26.0
TX10286,2023-10-11,STR005,Tamale North,Northern,Tamale,Toothpaste 100g,Health & Beauty,53.16,1,0.05,53.16,2.66,50.5,MoMo,CSH023,CUS0385,59.0
TX10287,2023-06-14,STR005,Tamale North,Northern,Tamale,Tomato Paste 400g,Grocery,7.04,11,0.05,77.44,3.87,73.57,MoMo,CSH011,CUS0403,41.0
TX10288,2023-09-20,STR003,Takoradi Market,Western,Takoradi,Toilet Cleaner,Household,13.29,10,0.1,132.9,13.29,119.61,Bank Card,CSH021,CUS0126,31.0
TX10289,2023-12-11,STR002,Kumasi Main,Ashanti,Kumasi,Sugar 2kg,Grocery,27.34,5,0.1,136.7,13.67,123.03,Cash,CSH011,CUS0130,59.0
TX10290,2023-12-12,STR001,Accra Central,Greater Accra,Accra,Baseball Cap,Clothing,67.0,10,0.1,670.0,67.0,603.0,MoMo,CSH005,CUS0053,51.0
TX10291,2023-03-16,STR001,Accra Central,Greater Accra,Accra,Phone Charger,Electronics,259.92,3,0.0,779.76,0.0,779.76,MoMo,CSH015,CUS0172,34.0
TX10292,2023-05-02,STR001,Accra Central,Greater Accra,Accra,Face Wash,Health & Beauty,48.11,12,0.1,577.32,57.73,519.59,MoMo,CSH022,CUS0218,55.0
TX10293,2023-08-15,STR003,Takoradi Market,Western,Takoradi,Body Lotion 400ml,Health & Beauty,4.66,5,0.0,23.3,0.0,23.3,MoMo,CSH024,CUS0160,48.0
TX10294,2023-03-30,STR005,Tamale North,Northern,Tamale,Sugar 2kg,Grocery,14.47,3,0.1,43.41,4.34,39.07,Cash,CSH028,CUS0198,63.0
TX10295,2023-06-15,STR003,Takoradi Market,Western,Takoradi,Extension Cable,Electronics,420.4,3,0.0,1261.2,0.0,1261.2,Cash,CSH019,CUS0416,25.0
TX10296,2023-04-05,STR005,Tamale North,Northern,Tamale,Women Blouse,Clothing,97.97,6,0.05,587.82,29.39,558.43,Cash,CSH008,CUS0247,56.0
TX10297,2023-09-01,STR002,Kumasi Main,Ashanti,Kumasi,Women Dress,Clothing,54.8,4,0.15,219.2,32.88,186.32,MoMo,CSH020,CUS0324,28.0
TX10298,2023-05-25,STR002,Kumasi Main,Ashanti,Kumasi,Extension Cable,Electronics,352.0,2,0.0,704.0,0.0,704.0,Cash,CSH016,CUS0439,44.0
TX10299,2023-10-03,STR001,Accra Central,Greater Accra,Accra,School Uniform,Clothing,50.67,2,0.0,101.34,0.0,101.34,Cash,CSH014,CUS0203,19.0
TX10300,2023-02-06,STR001,Accra Central,Greater Accra,Accra,Biscuits Pack,Grocery,35.32,12,0.15,423.84,63.58,360.26,Cash,CSH026,CUS0184,19.0
TX10301,2023-08-19,STR003,Takoradi Market,Western,Takoradi,Shampoo 300ml,Health & Beauty,33.32,4,0.0,133.28,0.0,133.28,Cash,CSH024,CUS0123,52.0
TX10302,2023-02-24,STR005,Tamale North,Northern,Tamale,Portable Fan,Electronics,81.64,2,0.0,163.28,0.0,163.28,Bank Card,CSH013,CUS0401,44.0
TX10303,2023-10-07,STR004,Tema Hub,Greater Accra,Tema,Webcam HD,Electronics,170.84,4,0.0,683.36,0.0,683.36,MoMo,CSH024,CUS0255,34.0
TX10304,2023-10-21,STR003,Takoradi Market,Western,Takoradi,USB Hub,Electronics,749.19,3,0.0,2247.57,0.0,2247.57,Cash,CSH024,CUS0294,34.0
TX10305,2023-04-24,STR003,Takoradi Market,Western,Takoradi,Sardines 125g,Grocery,38.32,9,0.0,344.88,0.0,344.88,Cash,CSH025,CUS0280,62.0
TX10306,2023-04-12,STR005,Tamale North,Northern,Tamale,Candles Pack,Household,9.39,11,0.0,103.29,0.0,103.29,Cash,CSH003,CUS0325,33.0
TX10307,2023-10-27,STR002,Kumasi Main,Ashanti,Kumasi,Sandals,Clothing,63.97,10,0.1,639.7,63.97,575.73,Cash,CSH011,CUS0372,19.0
TX10308,2023-06-19,STR002,Kumasi Main,Ashanti,Kumasi,Sardines 125g,Grocery,13.79,6,0.0,82.74,0.0,82.74,MoMo,CSH021,CUS0098,32.0
TX10310,2023-10-04,STR005,Tamale North,Northern,Tamale,Mosquito Net,Household,17.77,1,0.05,17.77,0.89,16.88,Cash,CSH024,CUS0470,44.0
TX10311,2023-01-06,STR003,Takoradi Market,Western,Takoradi,Oats 500g,Grocery,22.54,2,0.0,45.08,0.0,45.08,Cash,CSH005,CUS0395,65.0
TX10312,2023-03-16,STR004,Tema Hub,Greater Accra,Tema,Tomato Paste 400g,Grocery,25.09,10,0.1,250.9,25.09,225.81,Bank Card,CSH008,CUS0240,47.0
TX10313,2023-08-21,STR001,Accra Central,Greater Accra,Accra,Biscuits Pack,Grocery,38.4,6,0.0,230.4,0.0,230.4,MoMo,CSH027,CUS0144,26.0
TX10314,2023-07-07,STR003,Takoradi Market,Western,Takoradi,Socks Pack 3,Clothing,73.52,3,0.0,220.56,0.0,220.56,MoMo,CSH027,CUS0097,30.0
TX10315,2023-08-14,STR003,Takoradi Market,Western,Takoradi,Air Freshener,Household,58.23,1,0.05,58.23,2.91,55.32,Bank Card,CSH012,CUS0201,57.0
TX10316,2023-12-12,STR005,Tamale North,Northern,Tamale,Phone Charger,Electronics,378.76,6,0.1,2272.56,227.26,2045.3,Cash,CSH002,CUS0124,40.0
TX10317,2023-10-21,STR002,Kumasi Main,Ashanti,Kumasi,Deodorant,Health & Beauty,12.22,11,0.05,134.42,6.72,127.7,Cash,CSH019,CUS0187,59.0
TX10318,2023-03-29,STR001,Accra Central,Greater Accra,Accra,Women Blouse,Clothing,40.09,10,0.0,400.9,0.0,400.9,Bank Card,CSH020,CUS0326,49.0
TX10319,2023-02-05,STR005,Tamale North,Northern,Tamale,Children Shorts,Clothing,91.87,6,0.0,551.22,0.0,551.22,MoMo,CSH017,CUS0464,21.0
TX10320,2023-09-30,STR004,Tema Hub,Greater Accra,Tema,Cornflakes 500g,Grocery,6.76,8,0.05,54.08,2.7,51.38,MoMo,CSH029,CUS0349,19.0
TX10321,2023-04-28,STR004,Tema Hub,Greater Accra,Tema,Baby Powder,Health & Beauty,22.89,1,0.1,22.89,2.29,20.6,MoMo,CSH027,CUS0259,63.0
TX10322,2023-02-12,STR005,Tamale North,Northern,Tamale,LED Desk Lamp,Electronics,152.78,8,0.15,1222.24,183.34,1038.9,Cash,CSH026,CUS0148,29.0
TX10323,2023-12-19,STR001,Accra Central,Greater Accra,Accra,Face Wash,Health & Beauty,10.01,1,0.0,10.01,0.0,10.01,MoMo,CSH028,CUS0252,26.0
TX10324,2023-04-15,STR005,Tamale North,Northern,Tamale,Mosquito Net,Household,26.94,5,0.1,134.7,13.47,121.23,Cash,CSH009,CUS0443,58.0
